com.samsung.health.floors_climbed,6302031,7
start_time,custom,update_time,create_time,client_data_id,client_data_ver,floor,raw_data,time_offset,deviceuuid,pkg_name,end_time,datauuid
2025-03-16 19:06:38.999,,2025-03-16 20:13:51.474,2025-03-16 20:13:51.474,,,1.0,1a07902a-eaa1-40f6-bf41-197d33308630.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-16 20:12:06.000,1a07902a-eaa1-40f6-bf41-197d33308630,
2025-03-16 20:12:06.001,,2025-03-16 23:07:41.153,2025-03-16 23:07:41.153,,,1.0,d2cf1b0d-94b4-452d-bcc2-5cebc39a5f7c.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-16 22:49:36.000,d2cf1b0d-94b4-452d-bcc2-5cebc39a5f7c,
2025-03-16 22:49:35.999,,2025-03-16 23:13:03.927,2025-03-16 23:13:03.803,,,2.0,4d16528b-932e-4eda-9e23-88987b4ffa74.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-16 23:12:17.000,4d16528b-932e-4eda-9e23-88987b4ffa74,
2025-03-16 23:12:15.555,,2025-03-17 00:30:15.406,2025-03-17 00:30:15.406,,,1.0,a6ced5b4-63c0-400e-ae37-a5e19f77f8f9.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-17 00:21:36.000,a6ced5b4-63c0-400e-ae37-a5e19f77f8f9,
2025-03-17 04:00:00.213,,2025-03-17 14:54:06.192,2025-03-17 14:54:06.192,,,1.0,cec5d5d4-b9d3-45b2-9740-3b1288a62fa3.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-17 14:51:11.999,cec5d5d4-b9d3-45b2-9740-3b1288a62fa3,
2025-03-17 14:51:12.000,,2025-03-17 15:55:41.553,2025-03-17 15:55:41.553,,,1.0,caa73f05-6249-4ab4-b54c-6b56dba48eed.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-17 15:52:50.000,caa73f05-6249-4ab4-b54c-6b56dba48eed,
2025-03-17 15:52:50.000,,2025-03-17 17:06:51.679,2025-03-17 17:06:51.679,,,1.0,234499b6-84ba-4fe4-859c-6a0c9ef9817e.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-17 17:06:37.000,234499b6-84ba-4fe4-859c-6a0c9ef9817e,
2025-03-17 17:06:37.000,,2025-03-17 17:08:23.948,2025-03-17 17:08:23.948,,,1.0,9f1e81e3-6119-4bf6-b50e-752bbf8e194d.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-17 17:08:09.000,9f1e81e3-6119-4bf6-b50e-752bbf8e194d,
2025-03-17 17:08:08.999,,2025-03-17 18:18:53.939,2025-03-17 18:18:53.939,,,1.0,43dca4d3-6caf-4c89-ad45-ffe04b61f67e.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-17 17:58:47.999,43dca4d3-6caf-4c89-ad45-ffe04b61f67e,
2025-03-17 17:58:48.000,,2025-03-17 19:18:09.418,2025-03-17 19:18:09.418,,,1.0,80ccfd1c-5ba0-40df-b136-9831bee5b2a8.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-17 19:16:03.000,80ccfd1c-5ba0-40df-b136-9831bee5b2a8,
2025-03-17 19:16:03.000,,2025-03-17 22:04:45.297,2025-03-17 22:04:45.297,,,1.0,60daf6e4-e862-47ab-b70f-2ba6c0c573b8.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-17 22:01:34.001,60daf6e4-e862-47ab-b70f-2ba6c0c573b8,
2025-03-17 22:01:34.001,,2025-03-17 22:04:46.044,2025-03-17 22:04:46.044,,,1.0,66fc5fce-a110-41f9-95be-4a64905e538e.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-17 22:03:08.000,66fc5fce-a110-41f9-95be-4a64905e538e,
2025-03-17 22:03:08.000,,2025-03-18 02:27:28.905,2025-03-18 02:27:28.753,,,2.0,816046e1-3d04-436c-a105-90f358864f51.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-18 01:41:26.000,816046e1-3d04-436c-a105-90f358864f51,
2025-03-18 01:41:24.495,,2025-03-18 03:54:54.898,2025-03-18 03:54:54.768,,,2.0,1cd5cf71-83ae-4abb-a36e-5b33d6137cff.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-18 03:36:07.001,1cd5cf71-83ae-4abb-a36e-5b33d6137cff,
2025-03-18 04:00:00.347,,2025-03-18 14:19:37.317,2025-03-18 14:19:37.317,,,1.0,6e6a5429-9651-4848-8041-ee9907dc7939.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-18 14:16:48.001,6e6a5429-9651-4848-8041-ee9907dc7939,
2025-03-18 14:16:48.000,,2025-03-18 19:07:14.430,2025-03-18 19:07:14.430,,,1.0,c2fac411-d06a-4cd1-a13b-52d5e9ccd85b.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-18 19:04:53.999,c2fac411-d06a-4cd1-a13b-52d5e9ccd85b,
2025-03-18 19:04:54.000,,2025-03-18 20:40:36.330,2025-03-18 20:40:36.330,,,1.0,52260aa3-5097-4c28-80f9-7c9892f2f12f.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-18 20:39:11.000,52260aa3-5097-4c28-80f9-7c9892f2f12f,
2025-03-18 20:39:11.000,,2025-03-19 00:30:24.616,2025-03-19 00:30:24.478,,,2.0,2696324c-d2cd-44d1-b230-2057d92f1fa1.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-19 00:27:14.000,2696324c-d2cd-44d1-b230-2057d92f1fa1,
2025-03-19 00:27:14.000,,2025-03-19 00:39:21.496,2025-03-19 00:39:21.402,,,2.0,e4425ffe-77c9-4810-8e24-020567b86be6.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-19 00:35:47.000,e4425ffe-77c9-4810-8e24-020567b86be6,
2025-03-19 04:00:00.650,,2025-03-19 11:57:58.452,2025-03-19 11:57:58.452,,,1.0,847d116f-8738-4bbd-b888-f1b538b4df4b.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-19 11:56:41.001,847d116f-8738-4bbd-b888-f1b538b4df4b,
2025-03-19 11:56:41.000,,2025-03-19 12:52:57.504,2025-03-19 12:52:57.504,,,1.0,bd913a2b-16ab-4026-9541-25d3b1a17a4c.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-19 12:43:13.000,bd913a2b-16ab-4026-9541-25d3b1a17a4c,
2025-03-19 12:43:13.001,,2025-03-19 13:01:37.445,2025-03-19 13:01:37.414,,,2.0,703a8c6d-e8e4-402d-b268-e40ad952e454.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-19 13:00:51.999,703a8c6d-e8e4-402d-b268-e40ad952e454,
2025-03-19 13:00:51.999,,2025-03-19 13:49:21.525,2025-03-19 13:49:21.469,,,2.0,676d6c09-7e3f-4248-b59d-4f7aa30b1745.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-19 13:48:00.000,676d6c09-7e3f-4248-b59d-4f7aa30b1745,
2025-03-19 13:48:00.000,,2025-03-19 14:59:05.346,2025-03-19 14:59:05.346,,,1.0,89fba4e1-2192-4f2c-b38f-acbe63d3ffab.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-19 14:58:16.000,89fba4e1-2192-4f2c-b38f-acbe63d3ffab,
2025-03-19 14:58:16.000,,2025-03-19 16:03:15.497,2025-03-19 16:03:15.497,,,1.0,75b29352-729f-4a75-a525-26e0d425b497.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-19 15:58:28.000,75b29352-729f-4a75-a525-26e0d425b497,
2025-03-19 15:58:28.000,,2025-03-19 16:03:15.539,2025-03-19 16:03:15.539,,,1.0,b2d54cbe-eec2-42b4-815e-40ecce428b5d.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-19 16:00:22.000,b2d54cbe-eec2-42b4-815e-40ecce428b5d,
2025-03-19 16:00:22.000,,2025-03-19 18:00:59.624,2025-03-19 18:00:59.624,,,1.0,44c97d62-0ded-4204-b38c-c85aa1097dc3.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-19 17:59:55.000,44c97d62-0ded-4204-b38c-c85aa1097dc3,
2025-03-19 17:59:55.000,,2025-03-19 20:05:41.829,2025-03-19 20:05:41.829,,,1.0,ee44d18d-6717-4fc7-930d-bdbd66d5a739.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-19 20:03:40.000,ee44d18d-6717-4fc7-930d-bdbd66d5a739,
2025-03-19 20:03:40.000,,2025-03-19 20:45:52.732,2025-03-19 20:45:52.549,,,2.0,754a4dee-ac4f-4080-b3b4-797a4815d616.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-19 20:43:04.000,754a4dee-ac4f-4080-b3b4-797a4815d616,
2025-03-19 20:43:04.000,,2025-03-19 22:20:47.387,2025-03-19 22:20:47.387,,,1.0,30522d95-0db2-4cb1-88f2-42ae0deeac39.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-19 22:20:19.000,30522d95-0db2-4cb1-88f2-42ae0deeac39,
2025-03-19 22:20:19.000,,2025-03-20 01:48:01.615,2025-03-20 01:48:01.327,,,2.0,330aacfe-6002-4ee4-aca6-90668df3fba6.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-20 01:45:59.001,330aacfe-6002-4ee4-aca6-90668df3fba6,
2025-03-20 04:00:00.000,,2025-03-20 13:21:48.688,2025-03-20 13:21:48.688,,,1.0,625c6c69-80f4-4e6c-a228-fec5c4dae7d1.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-20 13:20:24.000,625c6c69-80f4-4e6c-a228-fec5c4dae7d1,
2025-03-20 13:20:24.001,,2025-03-20 14:05:33.536,2025-03-20 14:05:33.536,,,1.0,42efafbe-77dc-4a1a-986e-4b9c4bd66176.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-20 14:02:41.000,42efafbe-77dc-4a1a-986e-4b9c4bd66176,
2025-03-20 14:02:40.999,,2025-03-20 18:10:05.496,2025-03-20 18:10:05.496,,,1.0,90fcc0e2-e18b-4ce1-b3d9-b29506a60be1.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-20 18:09:21.999,90fcc0e2-e18b-4ce1-b3d9-b29506a60be1,
2025-03-21 04:00:00.000,,2025-03-21 13:21:19.491,2025-03-21 13:21:19.491,,,1.0,a324f816-bc81-4bfd-9ea0-f34bd907b571.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-21 13:19:38.000,a324f816-bc81-4bfd-9ea0-f34bd907b571,
2025-03-21 13:19:37.999,,2025-03-21 14:55:06.384,2025-03-21 14:55:06.384,,,1.0,1fb683e3-06f7-4166-95ba-a75e42799d5f.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-21 14:49:03.000,1fb683e3-06f7-4166-95ba-a75e42799d5f,
2025-03-21 14:49:03.001,,2025-03-21 17:01:18.411,2025-03-21 17:01:18.411,,,1.0,b8209d07-3322-44f6-89f4-d110d04fbf9c.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-21 16:50:52.000,b8209d07-3322-44f6-89f4-d110d04fbf9c,
2025-03-21 16:50:52.000,,2025-03-21 17:44:37.459,2025-03-21 17:44:37.459,,,1.0,b993c211-74a4-417f-af09-c2cffdf638e5.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-21 17:42:52.001,b993c211-74a4-417f-af09-c2cffdf638e5,
2025-03-21 17:42:53.051,,2025-03-21 20:39:56.381,2025-03-21 20:39:56.381,,,1.0,9f21d8d9-ae3c-4904-a090-364695e67061.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-21 20:14:02.000,9f21d8d9-ae3c-4904-a090-364695e67061,
2025-03-21 20:14:02.000,,2025-03-21 23:11:20.700,2025-03-21 23:11:20.700,,,1.0,f076b68e-1209-4d5e-911f-39e3e834a208.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-21 23:06:32.999,f076b68e-1209-4d5e-911f-39e3e834a208,
2025-03-22 04:00:00.200,,2025-03-22 14:28:00.524,2025-03-22 14:28:00.434,,,2.0,fb8a4248-8980-44ac-a126-faaaa78c1d34.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-22 14:26:41.001,fb8a4248-8980-44ac-a126-faaaa78c1d34,
2025-03-22 14:26:41.000,,2025-03-23 02:22:27.694,2025-03-23 02:22:27.541,,,3.0,6d8d894a-9dba-40b9-a17f-2510d0aaeec6.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-23 02:17:48.001,6d8d894a-9dba-40b9-a17f-2510d0aaeec6,
2025-03-23 04:00:00.000,,2025-03-23 16:41:23.754,2025-03-23 16:41:23.464,,,2.0,4ca8393c-832f-469c-9425-5616d38b889c.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-23 16:38:06.001,4ca8393c-832f-469c-9425-5616d38b889c,
2025-03-23 16:38:06.000,,2025-03-23 17:59:35.587,2025-03-23 17:59:35.587,,,1.0,40946113-0cbf-44e6-8829-bc98a0b754a9.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-23 17:59:05.999,40946113-0cbf-44e6-8829-bc98a0b754a9,
2025-03-23 17:59:05.999,,2025-03-23 23:46:03.619,2025-03-23 23:46:03.619,,,1.0,50437181-9287-4485-b53e-7ec1491d288d.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-23 23:43:50.000,50437181-9287-4485-b53e-7ec1491d288d,
2025-03-23 23:43:50.001,,2025-03-24 00:01:19.455,2025-03-24 00:01:19.355,,,2.0,f1129423-afe6-4b30-bd0b-0f2b0a705752.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-23 23:59:45.000,f1129423-afe6-4b30-bd0b-0f2b0a705752,
2025-03-23 23:59:45.000,,2025-03-24 00:14:12.718,2025-03-24 00:14:12.524,,,2.0,1a6ae44f-2cf2-40e3-b53d-bb37e33ec48c.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-24 00:09:13.000,1a6ae44f-2cf2-40e3-b53d-bb37e33ec48c,
2025-03-24 04:00:00.000,,2025-03-24 13:53:42.472,2025-03-24 13:53:42.472,,,1.0,3ecbbda7-7f03-4edc-b534-97f484cf0c4b.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-24 13:53:00.001,3ecbbda7-7f03-4edc-b534-97f484cf0c4b,
2025-03-24 13:53:00.001,,2025-03-24 14:50:48.470,2025-03-24 14:50:48.470,,,1.0,0e93f712-3de2-4a60-9464-e31ed316aaaa.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-24 14:49:08.000,0e93f712-3de2-4a60-9464-e31ed316aaaa,
2025-03-24 14:49:08.000,,2025-03-24 15:56:33.773,2025-03-24 15:56:33.612,,,2.0,25b1b4e0-d605-4e89-a04a-49eadedab547.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-24 15:47:04.000,25b1b4e0-d605-4e89-a04a-49eadedab547,
2025-03-24 17:01:58.407,,2025-03-24 17:53:59.520,2025-03-24 17:53:59.520,,,1.0,8b0f7172-76c6-4a27-84a5-6a48223fbb02.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-24 17:32:51.000,8b0f7172-76c6-4a27-84a5-6a48223fbb02,
2025-03-24 17:32:51.000,,2025-03-24 17:53:59.662,2025-03-24 17:53:59.662,,,1.0,329f61dc-02b8-438c-a3d6-edf27a705c0a.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-24 17:33:57.000,329f61dc-02b8-438c-a3d6-edf27a705c0a,
2025-03-24 17:33:57.000,,2025-03-24 17:53:59.829,2025-03-24 17:53:59.829,,,1.0,fa7507bb-e11d-4709-93b5-1c49d968e229.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-24 17:52:00.000,fa7507bb-e11d-4709-93b5-1c49d968e229,
2025-03-24 17:52:00.000,,2025-03-24 18:07:39.341,2025-03-24 18:07:39.341,,,1.0,3eaff5bc-61da-4bb5-bfe4-4d8dce894c59.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-24 18:04:05.000,3eaff5bc-61da-4bb5-bfe4-4d8dce894c59,
2025-03-24 18:04:05.000,,2025-03-24 19:28:13.829,2025-03-24 19:28:13.664,,,2.0,d216b767-b3bc-4b9c-a0b0-516620a0a6cb.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-24 19:23:33.001,d216b767-b3bc-4b9c-a0b0-516620a0a6cb,
2025-03-24 19:23:33.001,,2025-03-24 19:28:13.948,2025-03-24 19:28:13.948,,,1.0,f7d0c15e-7346-43ea-865d-86d81bdd61d8.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-24 19:25:51.001,f7d0c15e-7346-43ea-865d-86d81bdd61d8,
2025-03-24 19:25:51.001,,2025-03-24 19:28:14.129,2025-03-24 19:28:14.129,,,1.0,3b52c1f6-8058-4b2e-b115-1182716381d3.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-24 19:26:58.001,3b52c1f6-8058-4b2e-b115-1182716381d3,
2025-03-24 19:26:58.000,,2025-03-24 23:54:40.417,2025-03-24 23:54:40.417,,,1.0,cbc5d043-6321-46ce-9b6c-ae30b901095d.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-24 23:52:21.000,cbc5d043-6321-46ce-9b6c-ae30b901095d,
2025-03-24 23:52:21.001,,2025-03-25 02:57:25.518,2025-03-25 02:57:25.462,,,2.0,aae02567-c2fe-4bab-b0b4-22ecc5f2da91.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-25 02:56:53.000,aae02567-c2fe-4bab-b0b4-22ecc5f2da91,
2025-03-25 04:00:00.395,,2025-03-25 19:53:52.294,2025-03-25 19:53:52.294,,,1.0,3592d518-f275-497f-87d7-86a825dffb20.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-25 19:52:04.001,3592d518-f275-497f-87d7-86a825dffb20,
2025-03-25 19:52:04.000,,2025-03-25 20:04:49.463,2025-03-25 20:04:49.463,,,1.0,df57327b-3eed-4cf7-9d63-f3273233cef7.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-25 19:55:36.000,df57327b-3eed-4cf7-9d63-f3273233cef7,
2025-03-25 19:55:36.000,,2025-03-26 01:37:33.447,2025-03-26 01:37:33.360,,,2.0,272b2109-474d-4f71-b2b4-8b9b6c21dfce.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-26 01:35:55.000,272b2109-474d-4f71-b2b4-8b9b6c21dfce,
2025-03-26 04:30:13.981,,2025-03-26 14:16:25.053,2025-03-26 14:16:25.053,,,1.0,b5d90ad7-75a7-45fe-9013-f69673fc934a.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-26 13:57:42.000,b5d90ad7-75a7-45fe-9013-f69673fc934a,
2025-03-26 13:57:42.000,,2025-03-26 16:58:07.421,2025-03-26 16:58:07.421,,,1.0,30d50c3e-1131-4a5b-9b31-706081148715.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-26 16:54:15.000,30d50c3e-1131-4a5b-9b31-706081148715,
2025-03-26 16:54:15.000,,2025-03-26 17:57:36.698,2025-03-26 17:57:36.698,,,1.0,e726ce1f-23e6-40ef-9a9e-2d360bec0ba7.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-26 17:56:05.000,e726ce1f-23e6-40ef-9a9e-2d360bec0ba7,
2025-03-26 17:56:05.000,,2025-03-26 20:33:02.471,2025-03-26 20:33:02.395,,,2.0,58dc9be2-027d-4cb9-87ea-a466ab21e46a.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-26 20:26:16.000,58dc9be2-027d-4cb9-87ea-a466ab21e46a,
2025-03-26 20:26:16.000,,2025-03-27 00:18:37.393,2025-03-27 00:18:37.393,,,1.0,afc87c55-9f45-47da-9def-8dfe1487a6c5.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-27 00:15:31.000,afc87c55-9f45-47da-9def-8dfe1487a6c5,
2025-03-27 04:00:00.184,,2025-03-27 13:59:51.606,2025-03-27 13:59:51.606,,,1.0,ea8689e1-07e1-4aac-a4da-145d18d68dc5.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-27 13:55:31.000,ea8689e1-07e1-4aac-a4da-145d18d68dc5,
2025-03-27 13:55:31.000,,2025-03-27 14:56:19.445,2025-03-27 14:56:19.445,,,1.0,5ad390c8-b137-442d-9b7c-1496b61d16fd.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-27 14:54:47.001,5ad390c8-b137-442d-9b7c-1496b61d16fd,
2025-03-27 14:54:47.001,,2025-03-27 17:17:38.664,2025-03-27 17:17:38.499,,,2.0,da05fa70-9b75-47e4-8b97-3f69e59d5b34.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-27 17:16:47.000,da05fa70-9b75-47e4-8b97-3f69e59d5b34,
2025-03-27 17:16:47.000,,2025-03-27 19:19:12.398,2025-03-27 19:19:12.398,,,1.0,42895785-4eb2-47ea-8826-1f022dbdc28e.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-27 19:15:45.001,42895785-4eb2-47ea-8826-1f022dbdc28e,
2025-03-27 19:15:42.977,,2025-03-28 03:23:32.407,2025-03-28 03:23:32.188,,,2.0,4410335c-3465-4f31-a3a5-1b00928656ca.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-28 02:44:50.000,4410335c-3465-4f31-a3a5-1b00928656ca,
2025-03-28 04:09:29.384,,2025-03-28 13:21:54.297,2025-03-28 13:21:54.297,,,1.0,c72d5982-ee2f-441c-acec-431d4ef34bb2.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-28 13:20:56.000,c72d5982-ee2f-441c-acec-431d4ef34bb2,
2025-03-28 13:20:56.000,,2025-03-28 13:54:11.413,2025-03-28 13:54:11.413,,,1.0,8babf672-c439-4f33-8a20-cd7879ca9e27.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-28 13:49:15.000,8babf672-c439-4f33-8a20-cd7879ca9e27,
2025-03-28 13:49:15.000,,2025-03-28 14:43:23.485,2025-03-28 14:43:23.485,,,1.0,e12f0745-878c-47b2-b2fd-f0436118a355.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-28 14:38:20.000,e12f0745-878c-47b2-b2fd-f0436118a355,
2025-03-28 14:38:20.000,,2025-03-28 16:09:00.102,2025-03-28 16:08:59.832,,,3.0,9a545163-7df3-4d01-b742-4c9533b1fbdc.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-28 15:57:00.000,9a545163-7df3-4d01-b742-4c9533b1fbdc,
2025-03-28 15:57:00.000,,2025-03-28 23:15:12.513,2025-03-28 23:15:12.513,,,1.0,5fa203f7-9663-4023-abda-537da7840842.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-28 23:14:13.000,5fa203f7-9663-4023-abda-537da7840842,
2025-03-29 04:00:00.183,,2025-03-29 18:33:24.974,2025-03-29 18:33:24.802,,,2.0,04b8c2c6-000f-4fe5-b54f-d912f0956a93.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-29 18:07:37.000,04b8c2c6-000f-4fe5-b54f-d912f0956a93,
2025-03-29 18:07:36.999,,2025-03-29 18:33:25.086,2025-03-29 18:33:25.086,,,1.0,48e449cb-afa5-454e-9b97-b6c729896f28.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-29 18:30:14.999,48e449cb-afa5-454e-9b97-b6c729896f28,
2025-03-29 18:30:15.000,,2025-03-30 00:25:59.465,2025-03-30 00:25:59.417,,,2.0,f76ffc87-d204-4906-a38b-b9d8c8908f0b.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-29 23:54:31.000,f76ffc87-d204-4906-a38b-b9d8c8908f0b,
2025-03-29 23:54:31.000,,2025-03-30 00:25:59.615,2025-03-30 00:25:59.615,,,1.0,80752b50-bb33-4413-a651-a1446c31a76e.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-29 23:56:52.000,80752b50-bb33-4413-a651-a1446c31a76e,
2025-03-29 23:56:52.000,,2025-03-30 00:26:00.134,2025-03-30 00:25:59.748,,,2.0,34b64f75-ee35-40a9-8f97-6fcb0bca200d.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-30 00:13:17.000,34b64f75-ee35-40a9-8f97-6fcb0bca200d,
2025-03-30 04:00:00.171,,2025-03-30 05:00:57.888,2025-03-30 05:00:57.343,,,2.0,7d06d3c6-1ce7-4bc0-b030-71c781eae5d6.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-30 04:53:51.001,7d06d3c6-1ce7-4bc0-b030-71c781eae5d6,
2025-03-30 04:53:51.001,,2025-03-30 16:41:19.366,2025-03-30 16:41:19.366,,,1.0,417754c5-4209-45ed-ab28-1a3984994523.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-30 15:57:25.000,417754c5-4209-45ed-ab28-1a3984994523,
2025-03-30 15:57:25.000,,2025-03-30 16:41:19.665,2025-03-30 16:41:19.665,,,1.0,9875b5ed-85b3-4f0a-ad79-9aae6f7598e0.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-30 16:13:15.000,9875b5ed-85b3-4f0a-ad79-9aae6f7598e0,
2025-03-30 16:13:15.000,,2025-03-31 00:20:55.310,2025-03-31 00:20:55.310,,,1.0,1b9997a1-dcd5-4b5f-8b9f-333e57148331.raw_data.json,UTC-0400,uAWUqdMJDI,com.sec.android.app.shealth,2025-03-30 20:54:00.000,1b9997a1-dcd5-4b5f-8b9f-333e57148331,
